,Name,Url,Ingredients,Calories,Carbs Grams,Protein Grams,Fat Grams
98,One-Pot Spaghetti and Meat Sauce (Stove-Top recipe),https://www.skinnytaste.com/one-pot-spaghetti-and-meat-sauce-stove-top-recipe/,"['1 lb 90% ground beef', '3/4 teaspoon kosher salt', '1/4 cup diced onion', '3 cloves minced garlic', '1 can (28 ounces) crushed tomatoes I love Tuttorosso', 'black pepper to taste', '2 cups water', '4 torn basil leaves plus optional more for garnish', '8 ounces wheat or gluten-free spaghetti broken in half (I love Delallo)', 'Grated parmesan cheese optional for serving']",377.0,43.5,23.5,10.5
99,Chicken Tzatziki Bowl,https://www.skinnytaste.com/chicken-tzatziki-bowls/,"['1 pound boneless skinless chicken thighs', '1/4 cup 1% plain Greek yogurt', '1 teaspoon olive oil', '1/2 tablespoon red wine vinegar', '2 cloves garlic finely chopped', '1/2 teaspoon dried oregano', '1/2 teaspoon ground turmeric', '3/4 teaspoon kosher salt plus more for sprinkling', '1/8 teaspoon red pepper flakes (optional)', 'Freshly cracked black pepper', '1 tablespoon olive oil', '1 tablespoon red wine vinegar', 'Kosher salt and freshly cracked black pepper', '3 Persian cucumbers thinly sliced', '1 cup (145 g) cherry tomatoes halved', '¼ red onion thinly sliced', '2 cups cooked quinoa', '1 cup Skinny Tzatziki (from my blog)', '1/4 cup authentic feta (the kind that comes in brine) crumbled', '12 smashed castelvetrano olives']",400.0,30.0,33.5,16.0
100,"Chopped Salad with Shrimp, Blue Cheese and Bacon",https://www.skinnytaste.com/chopped-salad-with-shrimp-blue-cheese-and-bacon/,"['4 slices center cut bacon chopped', '1/2 pound peeled and deveined shrimp', '2 cloves garlic minced', '4 ounce butter lettuce chopped', '1 small corn on the cobb grilled or roasted', '1 ounce blue cheese or gorgonzola', '1/2 cup halved cherry tomatoes', '2 ounces diced avocado (1 half small haas)', '2 teaspoons olive oil', 'kosher salt and black pepper to taste']",368.0,14.5,35.0,19.0
101,Crock Pot Corned Beef and Cabbage,https://www.skinnytaste.com/crock-pot-corned-beef-and-cabbage/,"['2 lbs lean corned beef brisket all fat trimmed off', '1 cup frozen pearl onions', '2 medium carrots peeled and cut into chunks', '2 medium parsnips peeled and cut into chunks', '1 small head cabbage cut into 6 wedges', '1/4 cup chopped fresh parsley', '2 bay leaves', '1/8 tsp whole peppercorns']",294.5,19.0,18.0,16.5
102,Slow Cooker Chicken and Sausage Creole,https://www.skinnytaste.com/slow-cooker-chicken-and-sausage-creole/,"['1 ½ pounds boneless skinless chicken thighs trimmed of fat', '9 ounces chicken Andouille sausage sliced into rounds', '1 cup chopped onions', '1/2 cup chopped carrots', '1 green bell pepper seeded and chopped', '1 red bell pepper seeded and chopped', '3 cloves garlic minced', '1 cup low sodium chicken broth', '1 (14.5-ounce) can diced tomatoes', '3 ounces (1/2 a 6-ounce can) tomato paste', '1/2 cup tomato sauce', '1 ¾ teaspoons Creole seasoning', 'Dash of cayenne pepper', '3 scallions chopped (for garnish)', '3 cups cooked brown rice for serving (optional)']",244.0,15.0,27.0,9.0
103,Beef and Mushroom Ragu with Spaghetti Squash,https://www.skinnytaste.com/beef-and-mushroom-ragu-with-spaghetti-squash/,"['4 medium spaghetti squash halved and roasted', '1 teaspoon olive oil', '1/2 medium onion diced', '1 medium carrot peeled and diced', '3 garlic cloves chopped', '1 pound chuck eye roast trimmed and cut into 2-inch pieces*', 'kosher salt', 'fresh black pepper to taste', '8 ounces sliced mushrooms', '1 (35-ounce) can\xa0Tuttorosso crushed tomatoes', '1/4 cup water', 'Pecorino Romano or parmesan cheese rind (optional)', '1 teaspoon beef boullion (Better than Boullion)', '2 sprigs fresh thyme', '2 dried bay leaves', '8 tablespoons grated Pecorino Romano for serving', '8tablespoons part-skim ricotta cheese for serving', 'chopped parsley for garnish']",310.0,36.5,16.5,11.5
104,Slow Cooker Spiral Ham with Apricot-Dijon Glaze,https://www.skinnytaste.com/slow-cooker-spiral-ham-with-apricot-dijon-glaze/,"['1 (6 to 7 pound) Hickory smoked fully cooked spiral cut ham', '5 tbsp apricot preserves', '2 tablespoons Dijon mustard']",145.0,12.0,15.0,7.0
105,Mexican Pinto Beans,https://www.skinnytaste.com/mexican-pinto-beans-with-queso-frijoles-con-todo/,"['1 pound dried pinto beans', '1 teaspoon olive oil', '1 small yellow onion chopped', '1/4 cup minced cilantro', '3 clove garlic minced', '1/2 medium yellow onion left whole', '1 (4.24 ounce) can chopped green chilies', '1 whole jalapeño', '2 tablespoons chicken or vegetable bouillon (Better than\xa0Bouillon)', '2 bay leaves', '1 teaspoon Kosher salt', '2 medium vine tomatoes cored seeded and chopped', '1/4 medium red onion chopped', '2 scallions chopped', '1/4 cup minced cilantro', '3 ounces queso Oaxaca or mozzarella diced 1/4-inch', '8 ounces sliced avocado', 'lime wedges for serving', 'tortillas optional for serving']",294.0,42.5,17.0,8.5
106,Stuffed Sweet Potatoes Italian Style,https://www.skinnytaste.com/stuffed-sweet-potatoes-italian-style/,"['Cooking spray', '4 medium sweet potatoes (about 7 ounces each)', '½ cup marinara', '¼ cup freshly grated parmesan cheese', '4 ounces part-skim mozzarella thinly sliced', '10 fresh basil leaves chopped (for garnish)', 'Kosher salt', 'Freshly ground black pepper', 'Red pepper flakes (optional)', 'Pine nuts (optional)', '4 cups baby arugula', '2 teaspoons good quality balsamic vinegar', '2 teaspoons extra-virgin olive oil', 'Pinch kosher salt', 'Freshly ground black pepper']",362.0,44.0,15.0,15.0
107,One-Pot Spaghetti and Meat Sauce (Stove-Top recipe),https://www.skinnytaste.com/one-pot-spaghetti-and-meat-sauce-stove-top-recipe/,"['1 lb 90% ground beef', '3/4 teaspoon kosher salt', '1/4 cup diced onion', '3 cloves minced garlic', '1 can (28 ounces) crushed tomatoes I love Tuttorosso', 'black pepper to taste', '2 cups water', '4 torn basil leaves plus optional more for garnish', '8 ounces wheat or gluten-free spaghetti broken in half (I love Delallo)', 'Grated parmesan cheese optional for serving']",377.0,43.5,23.5,10.5
108,Pumpkin Mac and Cheese with Roasted Veggies,https://www.skinnytaste.com/pumpkin-mac-and-cheese-with-roasted-veggies/,"['1 organic pie pumpkin about 28 ounces OR 15 ounce can organic pumpkin puree', 'olive oil cooking spray', '16 ounce cauliflower florets cut into 1-in. pieces', '16 ounce quartered Brussels sprouts', '1 1/2 teaspoons olive oil', '3/4 teaspoon kosher salt', '12 ounces gluten-free or wheat rotini pasta (I used Delallo)*', '1 1/2 tablespoons butter', '1/4 cup minced onion', '2 tablespoons all purpose or gluten-free flour*', '1 1/2 cups fat free milk', '2/3 cup reduced sodium chicken or vegetable broth', '5 ounces fresh grated Sharp Light Cheddar (I used Cabot 50%)', '4 ounces fresh grated Gouda', '2 tablespoons fresh grated parmesan', 'Kosher salt', 'pinch nutmeg', 'fresh pepper to taste']",358.0,49.0,20.0,11.0
109,Pork Chops with Dijon Herb Sauce,https://www.skinnytaste.com/pork-chops-with-dijon-herb-sauce-525-ww/,"['1 tsp butter', '4 pork chops (22 oz with bone fat removed) 1 inch thick trim all visible fat', '1/2 tsp salt', 'fresh ground pepper', '3 tbsp chopped onion', '3/4 cup chicken stock or broth', '1 tbsp dijon mustard', '2 tbsp chopped fresh herbs like parsley chives']",180.0,1.0,29.0,5.0
110,Instant Pot Chicken Cacciatore,https://www.skinnytaste.com/instant-pot-chicken-cacciatore/,"['4 chicken thighs with the bone skin removed', 'kosher salt and fresh pepper to taste', 'olive oil spray', '1/2 can (14 oz) crushed tomatoes (Tuttorosso my favorite!)', '1/2 cup diced onion', '1/4 cup diced red bell pepper', '1/2 cup diced green bell pepper', '1/2 teaspoon dried oregano', '1 bay leaf', '2 tablespoons chopped basil or parsley for topping']",133.0,10.5,14.0,3.0
111,Philly Cheesesteak Stuffed Portobello Mushrooms,https://www.skinnytaste.com/philly-cheesesteak-stuffed-portobello-mushrooms/,"['6 ounces thin sliced sirloin steaks', '1/8 teaspoon kosher salt', 'black pepper to taste', 'cooking spray', '3/4 cup diced onion', '3/4 cup diced green pepper', '1/4 cup light sour cream', '2 tablespoons light mayonnaise', '2 oz light cream cheese softened', '3 oz shredded mild provolone cheese (or cheese of your choice)', '4 medium portobello mushrooms with no cracks']",256.0,10.0,19.0,16.0
112,Brussels Sprouts and Sausage Parsnip Spiralized Pasta,https://www.skinnytaste.com/brussels-sprouts-and-sausage-parsnip-spiralized-pasta/,"['2 links spicy Chicken Italian Sausage casings removed', '5 oz brussels sprouts shredded', '2 tsp olive oil', '6 1/2 oz (1 large) parsnip peeled\xa0 spiralized trimmed 6-inches long', '1/4 cup chopped shallots', '2 cloves garlic minced', '1/4 tsp crushed red pepper flakes', '1/4 tsp kosher salt', 'black pepper to taste', '1/2 cup low sodium chicken broth', '1/4 cup grated parmesan cheese (omit for whole30)']",336.0,29.0,23.0,16.0
113,Stuffed Turkey Breasts with Butternut Squash and Figs,https://www.skinnytaste.com/stuffed-turkey-breasts-with-butternut/,"['2 boneless turkey tenderloins (1 lb total)', '1 tsp kosher salt (diamond crystal)', '1 tbsp light olive oil', '1 small (1/3 cup) white onion chopped', '(6 oz) 1 1/4 cups diced butternut squash 1/2-inch dice', '5 black mission figs chopped', '2 garlic cloves finely chopped', '1 cup baby spinach', '3 sage leaves chopped', '1/4 tsp crushed black pepper', 'cooking twine – 6 to 8 pieces', 'cooking spray']",258.0,51.0,22.0,8.0
114,Instant Pot One-Pot Spaghetti with Meat Sauce,https://www.skinnytaste.com/instant-pot-one-pot-spaghetti-with-meat-sauce/,"['1 lb 93% ground turkey', '3/4 teaspoon kosher salt', '1/4 cup diced onion', '1 clove minced garlic', '1 jar (25.25 ounces) Delallo Tomato Basil Pomodoro Sauce', '2 cups water', '8 ounces whole wheat or gluten-free spaghetti I used Delallo', 'Grated parmesan cheese optional for serving']",390.0,44.0,23.5,14.0
115,Chicken Parmesan in the Air Fryer,https://www.skinnytaste.com/chicken-parmesan-in-the-air-fryer/,"['2 (about 8 oz each) chicken breast sliced in half to make 4 thinner cutlets', '6 tbsp seasoned breadcrumbs (I used whole wheat you can use gluten-free)', '2 tbsp grated Parmesan cheese', '1 tbsp butter melted (or olive oil)', '6 tbsp reduced fat mozzarella cheese (I used Polly-o)', '1/2 cup marinara ', 'cooking spray']",251.0,14.0,31.5,9.5
116,Crispy Breaded Pork Chops in the Air Fryer,https://www.skinnytaste.com/crispy-breaded-pork-chops-in-the-air-fryer/,"['olive oil spray', '6 (3/4-inch thick) center cut boneless pork chops fat trimmed (5 oz each)', 'kosher salt', '1 large egg beaten', '1/2 cup panko crumbs (check labels for GF)', '1/3 cup crushed cornflakes crumbs', '2 tbsp grated parmesan cheese (omit for vegetarian)', '1 1/4 tsp sweet paprika', '1/2 tsp garlic powder', '1/2 tsp onion powder', '1/4 tsp chili powder', '1/8 tsp black pepper']",378.0,8.0,33.0,13.0
117,Air Fryer Beef Empanadas,https://www.skinnytaste.com/air-fryer-beef-empanadas/,"['8 Goya empanada discs (in frozen section) thawed', '1 cup picadillo', '1 egg white whisked', '1 teaspoon water']",183.0,22.0,11.0,5.0
118,California Spicy Crab Stuffed Avocado,https://www.skinnytaste.com/california-spicy-crab-stuffed-avocado/,"['2 tablespoons light mayo (I used Hellmans) *for whole30 use compliant mayo', '2 teaspoons sriracha plus more for drizzling', '1 teaspoon chopped fresh chives', '4 oz lump crab meat', '1/4 cup peeled and diced cucumber', '1 small Hass avocado (about 4 oz avocado when pitted and peeled)', '1/2 teaspoon furikake (I like Eden Shake or use sesame seeds)', '2 teaspoons gluten-free soy sauce (coconut aminos for whole30/paleo)']",194.0,7.0,12.0,13.0
119,Pickle Ham and Swiss Chicken Roll Ups (Cuban Chicken),https://www.skinnytaste.com/cubano-chicken-pickle-ham-and-swiss-chicken-roll-ups/,"['4 (1 lb) thin boneless chicken cutlets', '1 1/4 cups pickle juice (enough to cover chicken)', '4 teaspoons deli mustard', '2 oz thin sliced reduced sodium deli ham', '2 oz shredded Swiss cheese', '1-2 dill pickles sliced very thin lengthwise dried on paper towel (I used a mandolin)', 'olive oil spray', '1 large egg beaten', '1/3 cup seasoned wheat or gluten-free breadcrumbs*', '1/3 cup seasoned wheat or gluten-free panko*', 'cooking spray']",280.0,12.5,36.0,9.0
120,Instant Pot Chipotle Chicken Bowls with Cilantro Lime Quinoa,https://www.skinnytaste.com/instant-pot-chipotle-chicken-bowls-with-cilantro-lime-quinoa/,"['1/2 teaspoon kosher salt', '1/2 teaspoon ground cumin', 'black pepper to taste', '1 tablespoon chipotle paste', '1 cup prepared mild salsa', '1 pound boneless skinless chicken thighs', '2 ears corn husks removed', '3/4 cup uncooked quinoa rinsed and drained', '1 cup plus 2 tablespoons water', '1/4 teaspoon kosher salt', '1 lime juiced', '1/2 tablespoon olive oil', '2 tablespoons chopped cilantro', '1 cup halved cherry tomatoes', '4 oz (1 small) haas avocado sliced', '4 lime wedges', '2 tablespoons chopped cilantro']",400.0,40.0,29.5,14.0
121,Colombian-Style Zucchini Rellenos,https://www.skinnytaste.com/colombian-style-zucchini-rellenos/,"['4 medium (7 ounce each) zucchinis cut in half lengthwise', '8 oz 90% lean ground beef', 'kosher salt', '1/4 teaspoon cumin', '3 garlic cloves', '2/3 diced cup onion', '2 cups plum tomatoes chopped fine', '1 teaspoon olive oil', 'black pepper to taste', '1/4 cup low sodium chicken broth', '2 hard boiled eggs chopped']",214.0,15.5,17.5,10.0
122,Grilled Garlic and Herb Chicken and Veggies,https://www.skinnytaste.com/grilled-garlic-and-herb-chicken-and-veggies/,"['1 1/2 lbs boneless skinless thin sliced chicken cutlets', '3 ounce package Delallo garlic and herb veggie marinade', 'kosher salt', '1 lb asparagus (1 bunch) tough ends removed', '1 medium 8 ounce zucchini sliced 1/4-inch thick', '1 medium yellow squash sliced 1/4-inch thick', '1 red bell pepper seeded and sliced into strips', 'olive oil cooking spray']",290.0,8.0,28.5,16.0
123,"Garlic Shrimp in Coconut Milk, Tomatoes and Cilantro",https://www.skinnytaste.com/garlic-shrimp-in-coconut-milk-tomatoes/,"['1 1/4 lbs peeled and deviened jumbo shrimp (weight after peeled)', '1 tsp olive oil', '1 red bell pepper diced', '4 scallions thinly sliced white and green parts separated', '1/2 cup chopped cilantro', '4 cloves garlic minced', '1/2 teaspoon kosher salt', '1/2 tsp crushed red pepper flakes (or to taste)', '14.5 oz can diced tomatoes', '14 oz can light coconut milk', '1/2 lime squeezed']",267.0,9.5,30.0,10.5
124,Pepper Steak,https://www.skinnytaste.com/pepper-steak/,"['12 oz top round beef trimmed', '4 teaspoons plus 3 tablespoons soy sauce (liquid aminos for paleo or whole30)*', '1 tbsp rice wine', '3 tsp cornstarch (or arrowroot for paleo or whole30)', '1 tbsp vegetable oil', '1 large onion sliced into thin strips', '1 bell pepper sliced into thin strips', '1/2 tsp black pepper', 'crushed red pepper flakes (optional)']",187.0,12.0,22.0,6.0
125,Balsamic Roasted Veggie and White Bean Pasta,https://www.skinnytaste.com/balsamic-roasted-veggie-and-white-bean-pasta/,"['Cooking spray', '1 tablespoon balsamic vinegar', '1 teaspoon Dijon mustard', '2 garlic cloves crushed', '1 teaspoon dried Italian herbs', '1 teaspoon kosher salt', '2 tablespoons olive oil', '2 cups broccoli florets', '8 ounces sliced mushrooms', '1 red bell pepper seeded and cut into 1” pieces', '1 medium zucchini cut into 1/4” thick rounds', '1 medium yellow squash\xa0cut into 1/4” thick rounds', '1 dry pint cherry tomatoes halved', '1 red onion cut into 1” pieces', '1/3 cup Delallo pesto or homemade skinny Basil Pesto', '½ pound Delallo fusilli gluten-free or\xa0whole wheat', '1 (15-ounce) can cannellini beans drained and rinsed', '¼ cup freshly grated parmesan cheese', 'Drizzle balsamic vinegar', 'Red pepper flakes for serving (optional)']",380.0,56.0,17.0,12.0
126,Instant Pot Chicken Tikka Masala with Cauliflower and Peas,https://www.skinnytaste.com/instant-pot-chicken-tikka-masala-with-cauliflower-and-peas/,"['1 1/2 pounds skinless boneless chicken thighs cubed', '1 1/2 teaspoon kosher salt', '1/2 tablespoon ghee butter or coconut oil for df', '1/2 chopped onion', '3 cloves garlic minced', '1 teaspoon grated ginger root', '1 teaspoon ground coriander', '1 teaspoon cumin', '1/2 teaspoon turmeric', '1/2 teaspoon garam masala', '1/4 teaspoon cayenne pepper', '1/4 teaspoon ground cardamom', '14 ounce can diced tomatoes drained', '2 cups cauliflower florets', '1/2 cup frozen peas', '1/2 cup full fat canned coconut milk', '1/4 cup fresh cilantro leaves for serving']",226.0,9.0,25.0,10.0
127,Chicken and Shrimp Laap,https://www.skinnytaste.com/chicken-and-shrimp-laap-larb/,"['1 teaspoon coconut flour', '1 teaspoon oil', '1 small shallot thinly sliced', '1 pound ground chicken thighs', '½ pound large shrimp peeled and chopped coarsely', '2 tablespoons Asian fish sauce', '2 tablespoons fresh lime juice', '½ teaspoon cayenne pepper', '2 scallions thinly sliced', '¼ cup chopped cilantro', '¼ cup minced fresh mint leaves', '1 head butter lettuce washed and spun dry and separated into leaves']",220.0,5.0,34.0,6.5
128,Honey Balsamic Grilled Chicken and Vegetables,https://www.skinnytaste.com/honey-balsamic-grilled-chicken-and/,"['1 1/2 lbs boneless skinless thin sliced chicken cutlets', '3 tbsp homemade pesto (or store bought)', '1 clove crushed garlic', '1/4 tsp crushed red pepper flakes', 'juice from 1/2 lime', '2 tbsp olive oil', '3 tbsp balsamic vinegar', '1 tbsp raw honey', 'kosher salt', '1 lb asparagus (1 bunch) tough ends removed', '2 medium zucchini sliced 1/4-inch thick', '1 red bell pepper seeded and sliced into strips', 'olive oil cooking spray']",273.0,13.0,30.0,12.0
129,"Summer Cavatelli with Corn, Tomatoes and Zucchini",https://www.skinnytaste.com/summer-cavatelli-with-corn-tomatoes-and-zucchini/,"['1 pound fresh or frozen cavatelli', '3 teaspoons olive oil', '2 ears corn (kernels cut from the cob)', '1 pint cherry tomatoes quartered', '1 1/2 cups (6 1/2 oz) ounces diced zucchini 1/4-inch', '2 cloves garlic sliced', '1 teaspoon kosher salt', 'black pepper to taste', '3/4 cup homemade marinara sauce', '6 tablespoons grated Pecorino Romano plus more for serving', '2 tablespoons fresh basil for garnish']",297.5,59.5,10.5,5.0
130,Zucchini Rollatini,https://www.skinnytaste.com/zucchini-rollatini/,"['2 large (14 oz each) zucchini cut lengthwise into 12 (1/4-inch thick) slices', '1/2 teaspoon kosher salt', 'fresh black pepper to taste', '1 cup quick marinara sauce', '1 large egg', '2/3 cup part skim ricotta cheese (I like Polly-O)', '1/2 cup grated Pecorino Romano cheese plus more for serving', '1/4 cup chopped basil', '1 garlic clove minced', '3/4 cup (3 oz) shredded mozzarella (I like Polly-O)']",318.0,18.5,21.0,17.5
131,Grilled Salmon with Avocado Bruschetta,https://www.skinnytaste.com/grilled-salmon-with-avocado-bruschetta/,"['4 wild salmon filets (6 oz each)', '1/4 tsp kosher salt', 'black pepper', 'cooking spray', '1/4 cup chopped red onion', '1 tbsp extra virgin oil', '1 tablespoon\xa0\xa0balsamic vinegar', 'kosher salt and fresh cracked pepper to taste', '2 medium vine ripe tomatoes', '2 small cloves garlic minced', '2 tbsp fresh basil leaves chopped', '4 ounces diced avocado from 1 small']",340.5,7.0,35.5,19.0
132,Grilled Salmon Kebabs,https://www.skinnytaste.com/these-lovely-grilled-salmon-and-lemon/,"['2 tbsp chopped fresh oregano', '2 tsp sesame seeds', '1 tsp ground cumin', '1/4 tsp crushed red pepper flakes', '1-1/2 pounds skinless wild salmon fillet cut into 1-inch pieces', '2 lemons very thinly sliced into rounds', 'olive oil cooking spray', '1 tsp kosher salt', '16 bamboo skewers soaked in water 1 hour']",267.0,7.0,35.0,11.0
133,Best Skinny Eggplant Rollatini with Spinach,https://www.skinnytaste.com/best-skinny-eggplant-rollatini-with/,"['2 medium Italian eggplants cut lengthwise into 10 (1/4-inch thick) slices (21 oz total when sliced)', 'kosher salt and fresh black pepper to taste', '1 1/2 cups quick marinara sauce', '1 large egg', '1/2 cup part skim ricotta cheese', '1/2 cup grated Pecorino Romano cheese plus more for serving', '8 oz frozen spinach heated through and squeezed well', '1 garlic clove minced', '1 cup (4 oz) shredded part-skim mozzarella (Polly-O)']",227.0,18.0,17.0,10.0
134,Chicken and Mushrooms in a Garlic White Wine Sauce,https://www.skinnytaste.com/chicken-and-mushrooms-in-garlic-white/,"['8 chicken tenderloins 16 oz total', '2 tsp butter', '2 tsp olive oil', '1/4 cup all-purpose flour* (use rice flour for gluten free omit for paleo w30)', '3 cloves garlic minced', '12 oz sliced mushrooms', '1/4 cup white wine (omit for w30 paleo and add more broth)', '1/3 cup fat free chicken broth', 'salt and fresh pepper to taste', '1/4 cup chopped fresh parsley']",217.0,6.0,29.5,7.5
135,Instant Pot Chicken Cacciatore,https://www.skinnytaste.com/instant-pot-chicken-cacciatore/,"['4 chicken thighs with the bone skin removed', 'kosher salt and fresh pepper to taste', 'olive oil spray', '1/2 can (14 oz) crushed tomatoes (Tuttorosso my favorite!)', '1/2 cup diced onion', '1/4 cup diced red bell pepper', '1/2 cup diced green bell pepper', '1/2 teaspoon dried oregano', '1 bay leaf', '2 tablespoons chopped basil or parsley for topping']",133.0,10.5,14.0,3.0
136,Stuffed Turkey Breasts with Butternut Squash and Figs,https://www.skinnytaste.com/stuffed-turkey-breasts-with-butternut/,"['2 boneless turkey tenderloins (1 lb total)', '1 tsp kosher salt (diamond crystal)', '1 tbsp light olive oil', '1 small (1/3 cup) white onion chopped', '(6 oz) 1 1/4 cups diced butternut squash 1/2-inch dice', '5 black mission figs chopped', '2 garlic cloves finely chopped', '1 cup baby spinach', '3 sage leaves chopped', '1/4 tsp crushed black pepper', 'cooking twine – 6 to 8 pieces', 'cooking spray']",258.0,51.0,22.0,8.0
137,Crispy Breaded Pork Chops in the Air Fryer,https://www.skinnytaste.com/crispy-breaded-pork-chops-in-the-air-fryer/,"['olive oil spray', '6 (3/4-inch thick) center cut boneless pork chops fat trimmed (5 oz each)', 'kosher salt', '1 large egg beaten', '1/2 cup panko crumbs (check labels for GF)', '1/3 cup crushed cornflakes crumbs', '2 tbsp grated parmesan cheese (omit for vegetarian)', '1 1/4 tsp sweet paprika', '1/2 tsp garlic powder', '1/2 tsp onion powder', '1/4 tsp chili powder', '1/8 tsp black pepper']",378.0,8.0,33.0,13.0
138,Pickle Ham and Swiss Chicken Roll Ups (Cuban Chicken),https://www.skinnytaste.com/cubano-chicken-pickle-ham-and-swiss-chicken-roll-ups/,"['4 (1 lb) thin boneless chicken cutlets', '1 1/4 cups pickle juice (enough to cover chicken)', '4 teaspoons deli mustard', '2 oz thin sliced reduced sodium deli ham', '2 oz shredded Swiss cheese', '1-2 dill pickles sliced very thin lengthwise dried on paper towel (I used a mandolin)', 'olive oil spray', '1 large egg beaten', '1/3 cup seasoned wheat or gluten-free breadcrumbs*', '1/3 cup seasoned wheat or gluten-free panko*', 'cooking spray']",280.0,12.5,36.0,9.0
139,Grilled Garlic and Herb Chicken and Veggies,https://www.skinnytaste.com/grilled-garlic-and-herb-chicken-and-veggies/,"['1 1/2 lbs boneless skinless thin sliced chicken cutlets', '3 ounce package Delallo garlic and herb veggie marinade', 'kosher salt', '1 lb asparagus (1 bunch) tough ends removed', '1 medium 8 ounce zucchini sliced 1/4-inch thick', '1 medium yellow squash sliced 1/4-inch thick', '1 red bell pepper seeded and sliced into strips', 'olive oil cooking spray']",290.0,8.0,28.5,16.0
140,Balsamic Roasted Veggie and White Bean Pasta,https://www.skinnytaste.com/balsamic-roasted-veggie-and-white-bean-pasta/,"['Cooking spray', '1 tablespoon balsamic vinegar', '1 teaspoon Dijon mustard', '2 garlic cloves crushed', '1 teaspoon dried Italian herbs', '1 teaspoon kosher salt', '2 tablespoons olive oil', '2 cups broccoli florets', '8 ounces sliced mushrooms', '1 red bell pepper seeded and cut into 1” pieces', '1 medium zucchini cut into 1/4” thick rounds', '1 medium yellow squash\xa0cut into 1/4” thick rounds', '1 dry pint cherry tomatoes halved', '1 red onion cut into 1” pieces', '1/3 cup Delallo pesto or homemade skinny Basil Pesto', '½ pound Delallo fusilli gluten-free or\xa0whole wheat', '1 (15-ounce) can cannellini beans drained and rinsed', '¼ cup freshly grated parmesan cheese', 'Drizzle balsamic vinegar', 'Red pepper flakes for serving (optional)']",380.0,56.0,17.0,12.0
141,Honey Balsamic Grilled Chicken and Vegetables,https://www.skinnytaste.com/honey-balsamic-grilled-chicken-and/,"['1 1/2 lbs boneless skinless thin sliced chicken cutlets', '3 tbsp homemade pesto (or store bought)', '1 clove crushed garlic', '1/4 tsp crushed red pepper flakes', 'juice from 1/2 lime', '2 tbsp olive oil', '3 tbsp balsamic vinegar', '1 tbsp raw honey', 'kosher salt', '1 lb asparagus (1 bunch) tough ends removed', '2 medium zucchini sliced 1/4-inch thick', '1 red bell pepper seeded and sliced into strips', 'olive oil cooking spray']",273.0,13.0,30.0,12.0
142,Grilled Salmon with Avocado Bruschetta,https://www.skinnytaste.com/grilled-salmon-with-avocado-bruschetta/,"['4 wild salmon filets (6 oz each)', '1/4 tsp kosher salt', 'black pepper', 'cooking spray', '1/4 cup chopped red onion', '1 tbsp extra virgin oil', '1 tablespoon\xa0\xa0balsamic vinegar', 'kosher salt and fresh cracked pepper to taste', '2 medium vine ripe tomatoes', '2 small cloves garlic minced', '2 tbsp fresh basil leaves chopped', '4 ounces diced avocado from 1 small']",340.5,7.0,35.5,19.0
143,Chicken and Mushrooms in a Garlic White Wine Sauce,https://www.skinnytaste.com/chicken-and-mushrooms-in-garlic-white/,"['8 chicken tenderloins 16 oz total', '2 tsp butter', '2 tsp olive oil', '1/4 cup all-purpose flour* (use rice flour for gluten free omit for paleo w30)', '3 cloves garlic minced', '12 oz sliced mushrooms', '1/4 cup white wine (omit for w30 paleo and add more broth)', '1/3 cup fat free chicken broth', 'salt and fresh pepper to taste', '1/4 cup chopped fresh parsley']",217.0,6.0,29.5,7.5
144,Spicy Breakfast Fajitas with Eggs and Guacamole,https://www.skinnytaste.com/spicy-breakfast-fajitas-with-eggs-and-guacamole/,"['6 ounces avocado (from 1 large or 1 1/2 medium)', '1 tablespoon lime juice\xa0or more if needed', 'Kosher salt', '1 tablespoon extra-virgin olive oil', '2 red yellow or orange bell peppers sliced into 1⁄2-inch-wide strips', '1⁄2 medium white onion sliced into 1⁄2-inch-wide wedges', '1 teaspoon ground cumin', '1⁄2 teaspoon chili powder', 'Pinch of red pepper flakes', 'Kosher salt', '2 cloves garlic pressed or minced', '2 teaspoons fresh lime juice', '6 corn tortillas', 'olive oil spray', '6 large eggs', '1 ounce crumbled feta or queso fresco cheese', 'Handful of fresh cilantro chopped', 'Freshly ground black pepper', 'Hot sauce and/or your favorite salsa']",227.0,19.0,9.5,13.0
145,Lobster Cobb Salad,https://www.skinnytaste.com/lobster-cobb-salad/,"['10 oz cooked chilled lobster meat (yield from 2 – 1-1/2 lb lobsters)', '2 cups baby greens', '2 ounces avocado diced', '2 hard boiled eggs sliced', '4 slices center cut bacon cooked and crumbled', '1/2 cup quartered grape tomatoes', '1/2 cup *cooked corn kernels (from 1 fresh cobb)', '1 tsp dijon mustard', '4 tsp olive oil', '2 tbsp plus 1 tsp red wine vinegar', '1/4 teaspoon kosher salt', '2 tablespoons chopped red onion']",416.0,8.0,41.0,23.6
